ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-E7-A6MF-01A	-1829.561355	-280.7268363	-2110.288191	0.956737756	BLCA
TCGA-BT-A20R-01A	856.1743965	598.0303236	1454.20472	0.683355426	BLCA
TCGA-H4-A2HQ-01A	-1727.807283	-333.1288084	-2060.936092	0.954604924	BLCA
TCGA-GV-A3QH-01A	-2213.640274	-725.9787672	-2939.619041	0.984989144	BLCA
TCGA-4Z-AA82-01A	-176.6289543	334.7876903	158.158736	0.809084855	BLCA
TCGA-E7-A4XJ-01A	-1361.02969	-464.2797473	-1825.309437	0.943733373	BLCA
TCGA-XF-A8HE-01A	-256.6068396	1334.748741	1078.141902	0.722596008	BLCA
TCGA-XF-A9T0-01A	-198.4781811	646.959471	448.4812899	0.783312783	BLCA
TCGA-FD-A5BT-01A	1480.228582	2385.295783	3865.524365	0.387939528	BLCA
TCGA-FD-A3SN-01A	-291.8312871	319.2562044	27.42491732	0.820213118	BLCA
TCGA-G2-AA3C-01A	-17.8576771	2029.081069	2011.223392	0.621444308	BLCA
TCGA-HQ-A2OE-01A	-1745.329464	-390.552031	-2135.881495	0.95782405	BLCA
TCGA-BL-A3JM-01A	-569.6748231	-173.3727523	-743.0475754	0.879533004	BLCA
TCGA-XF-AAN3-01A	283.1914395	739.1426626	1022.334102	0.728234544	BLCA
TCGA-FD-A3SR-01A	361.3674051	993.789629	1355.157034	0.693897584	BLCA
TCGA-4Z-AA89-01A	-2158.270808	-57.78749984	-2216.058308	0.961139531	BLCA
TCGA-G2-A2EO-01A	481.8063848	1423.970309	1905.776694	0.633496026	BLCA
TCGA-ZF-AA5H-01A	-186.5526598	1291.886328	1105.333668	0.719831097	BLCA
TCGA-BT-A20V-01A	-1647.911224	475.6483456	-1172.262878	0.907747714	BLCA
TCGA-GC-A3WC-01A	-167.1723943	1757.867326	1590.694931	0.668591855	BLCA
TCGA-GV-A3JV-01A	-177.6531643	632.4290446	454.7758803	0.782738081	BLCA
TCGA-YF-AA3M-01A	-1497.933439	-109.463572	-1607.397011	0.932674079	BLCA
TCGA-FD-A3B5-01A	-766.6380141	-247.3873401	-1014.025354	0.897759439	BLCA
TCGA-CF-A47V-01A	-830.4777539	397.5530946	-432.9246593	0.856968012	BLCA
TCGA-GU-A42P-01A	-1909.341254	-959.4121995	-2868.753453	0.983140288	BLCA
TCGA-BT-A20T-01A	-43.54897931	782.7128825	739.1639032	0.756083744	BLCA
TCGA-XF-AAN0-01A	-433.4639303	926.1420392	492.6781089	0.779263467	BLCA
TCGA-E7-A7DV-01A	595.294169	2109.710021	2705.00419	0.538575786	BLCA
TCGA-GV-A40E-01A	-584.006483	413.8590545	-170.1474285	0.836456329	BLCA
TCGA-FJ-A3Z9-01A	-1931.444483	-721.0758102	-2652.520294	0.976842221	BLCA
TCGA-XF-A9ST-01A	-1452.334945	-910.7605433	-2363.095488	0.966873574	BLCA
TCGA-FJ-A3ZF-01A	-1833.725505	-1010.512345	-2844.23785	0.982475908	BLCA
TCGA-YC-A89H-01A	-646.8899021	366.6177805	-280.2721216	0.845205638	BLCA
TCGA-CF-A9FM-01A	-1518.75505	227.3274023	-1291.427647	0.914946656	BLCA
TCGA-DK-A1AD-01A	-331.0121845	310.1728165	-20.83936802	0.824245324	BLCA
TCGA-G2-A2EK-01A	-896.1039007	344.4238247	-551.680076	0.865821236	BLCA
TCGA-E5-A2PC-01A	-1523.627187	452.5950724	-1071.032115	0.901413922	BLCA
TCGA-C4-A0F1-01A	-368.222924	321.679364	-46.54355995	0.826375892	BLCA
TCGA-FD-A43N-01A	-40.22189889	362.4281931	322.2062942	0.794699873	BLCA
TCGA-BL-A13J-01A	129.3439667	-75.91955959	53.42440711	0.818023934	BLCA
TCGA-FD-A3SO-01A	393.3363875	1017.33853	1410.674917	0.688006452	BLCA
TCGA-XF-A8HD-01A	-255.0932385	1428.609754	1173.516516	0.712847802	BLCA
TCGA-BT-A20X-01A	-223.9479701	459.8020287	235.8540587	0.802329891	BLCA
TCGA-ZF-AA52-01A	846.2923634	1078.717896	1925.010259	0.631309015	BLCA
TCGA-DK-AA76-01A	-1808.129416	-1096.842146	-2904.971561	0.984098508	BLCA
TCGA-GV-A3JW-01A	-1546.022685	-981.6245908	-2527.647276	0.972756458	BLCA
TCGA-FD-A3N6-01A	-1046.859968	323.8286656	-723.0313024	0.878131123	BLCA
TCGA-CU-A5W6-01A	-942.1741253	162.6803356	-779.4937897	0.882066081	BLCA
TCGA-DK-A2I4-01A	1199.407452	2758.490384	3957.897836	0.375406798	BLCA
TCGA-DK-AA6M-01A	-11.39991366	1639.379486	1627.979573	0.664512013	BLCA
TCGA-4Z-AA7Y-01A	-1716.549979	-470.6231543	-2187.173134	0.959960385	BLCA
TCGA-DK-A3WY-01A	877.0705728	3046.436634	3923.507207	0.380080919	BLCA
TCGA-E7-A3X6-01A	-640.8188543	1095.329638	454.5107841	0.782762298	BLCA
TCGA-K4-A3WV-01A	-1350.80144	-827.7850221	-2178.586462	0.959606533	BLCA
TCGA-DK-A3IQ-01A	1736.987274	399.5791906	2136.566465	0.606925159	BLCA
TCGA-ZF-AA56-01A	-169.837973	1033.424705	863.5867321	0.744005093	BLCA
TCGA-CU-A3QU-01A	-2026.62151	-382.0750573	-2408.696567	0.968560508	BLCA
TCGA-FD-A6TI-01A	-693.9202318	-21.6333482	-715.55358	0.87760546	BLCA
TCGA-XF-A9T3-01A	517.8840184	1031.170786	1549.054805	0.673124615	BLCA
TCGA-FD-A3B3-01A	730.911917	1978.754431	2709.666348	0.537999042	BLCA
TCGA-YF-AA3L-01A	-1289.554613	-118.3197953	-1407.874408	0.92171098	BLCA
TCGA-SY-A9G0-01A	1111.707208	705.6485094	1817.355717	0.643484969	BLCA
TCGA-ZF-A9R2-01A	-2418.595854	-747.3040961	-3165.89995	0.99017831	BLCA
TCGA-GU-AATQ-01A	-1069.435778	159.5508197	-909.8849585	0.890921273	BLCA
TCGA-FD-A5C1-01A	701.1056198	1805.826591	2506.932211	0.562842362	BLCA
TCGA-DK-A2I1-01A	808.2976046	1245.282644	2053.580248	0.616561179	BLCA
TCGA-CF-A5U8-01A	-1750.595112	-455.5349075	-2206.13002	0.960736188	BLCA
TCGA-UY-A9PB-01A	763.0728035	1939.609884	2702.682688	0.53886288	BLCA
TCGA-DK-A3X1-01A	-523.9199441	119.5980333	-404.3219109	0.854796659	BLCA
TCGA-DK-A1AC-01A	8.805714548	953.7892011	962.5949157	0.734216123	BLCA
TCGA-FD-A62N-01A	1360.714346	3006.375268	4367.089613	0.319091792	BLCA
TCGA-DK-AA75-01A	-1882.348454	-727.7110314	-2610.059486	0.97548969	BLCA
TCGA-XF-A9SL-01A	1105.16162	2044.326357	3149.487977	0.482494857	BLCA
TCGA-XF-A9T4-01A	-718.0180027	635.4667959	-82.55120688	0.829340703	BLCA
TCGA-XF-AAN2-01A	-901.7988312	948.3156156	46.51678433	0.818606727	BLCA
TCGA-BT-A2LD-01A	-602.0389372	222.2104298	-379.8285074	0.852925286	BLCA
TCGA-ZF-A9R1-01A	-1205.232818	-139.8011178	-1345.033936	0.91809394	BLCA
TCGA-ZF-A9R9-01A	754.6408111	548.2248528	1302.865664	0.699404206	BLCA
TCGA-DK-A6AV-01A	-982.6337496	332.3118503	-650.3218993	0.872975078	BLCA
TCGA-XF-AAMY-01A	186.5116523	211.2469762	397.7586285	0.787919357	BLCA
TCGA-GU-A763-01A	-1940.230381	-41.6755554	-1981.905937	0.951085209	BLCA
TCGA-FD-A3B7-01A	1295.668226	2136.027552	3431.695778	0.445807347	BLCA
TCGA-FD-A3NA-01A	-321.7732834	698.0176972	376.2444138	0.789860076	BLCA
TCGA-CF-A47T-01A	-1292.578285	-517.3541056	-1809.932391	0.942984507	BLCA
TCGA-BT-A0S7-01A	-464.7770684	-67.87646965	-532.6535381	0.864420437	BLCA
TCGA-GC-A3BM-01A	-1498.328296	-25.27541047	-1523.603706	0.928166824	BLCA
TCGA-GD-A3OP-01A	18.61672347	343.4784667	362.0951901	0.791132133	BLCA
TCGA-SY-A9G5-01A	782.5448674	1708.130744	2490.675612	0.564813171	BLCA
TCGA-KQ-A41S-01A	353.971711	303.4163262	657.3880371	0.763885236	BLCA
TCGA-4Z-AA7M-01A	-1044.068597	-147.9004154	-1191.969012	0.908957421	BLCA
TCGA-FD-A3SJ-01A	-205.6797435	12.91525436	-192.7644892	0.838271145	BLCA
TCGA-E7-A677-01A	-1077.435172	167.5988978	-909.8362739	0.890918028	BLCA
TCGA-UY-A8OD-01A	556.0624937	982.2972434	1538.359737	0.674284781	BLCA
TCGA-DK-AA6L-01A	-923.023191	831.7048455	-91.31834552	0.830059071	BLCA
TCGA-GD-A2C5-01A	-187.8680054	51.29871869	-136.5692868	0.833744987	BLCA
TCGA-K4-A4AC-01A	-523.9457645	966.5014074	442.5556429	0.783853188	BLCA
TCGA-FD-A62O-01A	-861.5289378	-416.1116066	-1277.640544	0.914128034	BLCA
TCGA-BT-A2LB-01A	231.6928077	1020.591842	1252.28465	0.704691513	BLCA
TCGA-FD-A3N5-01A	-900.4772985	367.2094238	-533.2678747	0.864465772	BLCA
TCGA-G2-A3VY-01A	-2049.175951	-988.8177534	-3037.993705	0.987378987	BLCA
TCGA-DK-A1AA-01A	-1422.600385	70.99700108	-1351.603384	0.918475733	BLCA
TCGA-XF-A9SY-01A	568.5802937	2093.008949	2661.589242	0.543934398	BLCA
TCGA-DK-AA6Q-01A	-1509.46479	1086.970239	-422.4945507	0.856177967	BLCA
TCGA-G2-A2EL-01A	-2040.278535	-1568.114979	-3608.393514	0.997165023	BLCA
TCGA-E7-A6ME-01A	-1589.434677	211.8186269	-1377.61605	0.919979108	BLCA
TCGA-HQ-A2OF-01A	-1685.573448	-902.2894054	-2587.862853	0.974767561	BLCA
TCGA-FD-A6TF-01A	461.6567224	443.2988949	904.9556173	0.739933933	BLCA
TCGA-FD-A3SP-01A	1689.581272	1927.848728	3617.43	0.421240232	BLCA
TCGA-BT-A20P-01A	-1490.131429	-373.7856747	-1863.917104	0.945592379	BLCA
TCGA-GV-A40G-01A	-1813.080713	-652.2283157	-2465.309029	0.9705944	BLCA
TCGA-CF-A47S-01A	-1481.405182	267.1633163	-1214.241866	0.910315536	BLCA
TCGA-XF-A9T2-01A	-164.2446685	-72.25984743	-236.5045159	0.84175466	BLCA
TCGA-CF-A9FH-01A	-1919.519099	-249.2628848	-2168.781984	0.959200631	BLCA
TCGA-ZF-AA4X-01A	-2432.848211	-358.0195812	-2790.867792	0.980985578	BLCA
TCGA-XF-AAMQ-01A	-687.0521649	1151.381136	464.3289706	0.781864599	BLCA
TCGA-CF-A3MH-01A	-1948.403772	-105.0804052	-2053.484177	0.954278522	BLCA
TCGA-DK-AA6W-01A	-1173.547063	-63.58695562	-1237.134018	0.911701274	BLCA
TCGA-KQ-A41O-01A	-2502.809278	-1426.773194	-3929.582472	0.99960325	BLCA
TCGA-FJ-A3Z7-01A	131.700559	363.6265465	495.3271055	0.779019722	BLCA
TCGA-S5-AA26-01A	-1876.115562	-584.2674807	-2460.383043	0.970420087	BLCA
TCGA-FD-A3B4-01A	147.6472135	1364.439746	1512.08696	0.677127703	BLCA
TCGA-GC-A3OO-01A	-24.01391223	415.4725224	391.4586102	0.788488473	BLCA
TCGA-XF-A9SP-01A	941.0195991	849.8168245	1790.836424	0.646459806	BLCA
TCGA-FD-A3SL-01A	1129.889849	753.3999001	1883.289749	0.636046569	BLCA
TCGA-FD-A6TB-01A	489.2439611	1965.66753	2454.911491	0.569137567	BLCA
TCGA-FD-A6TA-01A	538.8603451	1265.022526	1803.882871	0.644997525	BLCA
TCGA-XF-A8HB-01A	-1906.586625	-385.1819037	-2291.768529	0.964148108	BLCA
TCGA-UY-A8OB-01A	-1272.659953	580.5266288	-692.1333243	0.875952242	BLCA
TCGA-GU-A767-01A	-357.0395831	-98.41469603	-455.4542791	0.858667694	BLCA
TCGA-FD-A43U-01A	1033.453295	2301.744419	3335.197714	0.458441519	BLCA
TCGA-DK-AA6T-01A	-123.9479392	2167.228561	2043.280622	0.617750776	BLCA
TCGA-5N-A9KI-01A	-7.618958287	747.1771318	739.5581735	0.756045866	BLCA
TCGA-XF-A8HF-01A	-174.9456627	487.8775903	312.9319276	0.795525491	BLCA
TCGA-UY-A78L-01A	-233.3570176	226.7366925	-6.620325048	0.823061694	BLCA
TCGA-FD-A5C0-01A	-428.8971334	212.3710616	-216.5260718	0.840167846	BLCA
TCGA-UY-A9PE-01A	-515.0704023	-246.4637994	-761.5342017	0.880821008	BLCA
TCGA-K4-A6FZ-01A	-909.5613948	921.4167109	11.85531612	0.821518377	BLCA
TCGA-DK-A3IK-01A	-394.154105	-11.26644141	-405.4205464	0.85488034	BLCA
TCGA-LC-A66R-01A	-267.8775193	1537.198687	1269.321168	0.702914985	BLCA
TCGA-GU-A762-01A	436.953393	2383.71665	2820.670043	0.524193234	BLCA
TCGA-4Z-AA7O-01A	-613.5066604	655.1263924	41.61973196	0.819019379	BLCA
TCGA-DK-A6B5-01A	-931.1252444	784.5601816	-146.5650628	0.834554239	BLCA
TCGA-C4-A0F0-01A	-175.3366087	855.4206132	680.0840045	0.761731007	BLCA
TCGA-UY-A78N-01A	-1172.834682	-869.3922708	-2042.226953	0.953783277	BLCA
TCGA-G2-AA3F-01A	-1119.976054	-443.4548761	-1563.43093	0.930326688	BLCA
TCGA-ZF-AA53-01A	656.0767652	1689.968939	2346.045704	0.582203965	BLCA
TCGA-LT-A8JT-01A	-1481.129568	173.1919119	-1307.937656	0.915922023	BLCA
TCGA-XF-A8HI-01A	-1526.667463	28.538556	-1498.128907	0.926768664	BLCA
TCGA-FJ-A3ZE-01A	-2032.580118	-1008.625045	-3041.205163	0.987453537	BLCA
TCGA-FD-A3SM-01A	154.0367067	-40.50389601	113.5328107	0.812917184	BLCA
TCGA-DK-AA6X-01A	-559.782348	878.5754384	318.7930904	0.795003893	BLCA
TCGA-XF-A9SJ-01A	217.3756643	1411.403142	1628.778806	0.664424339	BLCA
TCGA-CF-A7I0-01A	-471.1294851	101.1927479	-369.9367372	0.852166396	BLCA
TCGA-GD-A3OQ-01A	-1178.239967	-99.35335086	-1277.593318	0.914125223	BLCA
TCGA-CU-A0YO-01A	-332.6584295	880.1506646	547.4922352	0.774195848	BLCA
TCGA-DK-AA71-01A	-1247.75248	-220.5223739	-1468.274854	0.925113663	BLCA
TCGA-CF-A9FL-01A	-352.9717937	24.1459008	-328.8258929	0.848993171	BLCA
TCGA-ZF-AA5N-01A	-1527.700551	-157.0850238	-1684.785575	0.936711502	BLCA
TCGA-UY-A9PF-01A	-445.6349664	475.539642	29.90467567	0.820004835	BLCA
TCGA-UY-A78P-01A	201.81643	1991.659809	2193.476239	0.600264886	BLCA
TCGA-CF-A1HR-01A	-800.9266561	394.7535961	-406.17306	0.854937644	BLCA
TCGA-DK-A3IN-01A	481.799794	1027.679219	1509.479013	0.677409355	BLCA
TCGA-UY-A9PH-01A	237.9553477	2027.432991	2265.388339	0.591789009	BLCA
TCGA-GD-A76B-01A	-718.4436278	1396.59808	678.1544522	0.761914483	BLCA
TCGA-ZF-AA58-01A	832.4210285	2408.90927	3241.330298	0.470643038	BLCA
TCGA-ZF-AA4V-01A	-449.6918569	859.6597738	409.9679169	0.786814505	BLCA
TCGA-DK-AA6R-01A	-896.9529197	204.2532994	-692.6996203	0.875992338	BLCA
TCGA-FT-A61P-01A	665.4716398	1202.088931	1867.56057	0.637826506	BLCA
TCGA-2F-A9KQ-01A	-1210.740153	-567.4295549	-1778.169708	0.941422448	BLCA
TCGA-K4-A54R-01A	250.0094675	1384.52458	1634.534047	0.663792734	BLCA
TCGA-FD-A62S-01A	1228.01054	1430.426345	2658.436885	0.544322629	BLCA
TCGA-ZF-A9R3-01A	-1182.910228	253.2907127	-929.6195157	0.89223314	BLCA
TCGA-BT-A42F-01A	-202.5241573	2064.314678	1861.790521	0.638478601	BLCA
TCGA-K4-A83P-01A	1137.635614	2526.226546	3663.86216	0.415049	BLCA
TCGA-K4-A5RJ-01A	478.8045341	2801.215369	3280.019903	0.465624595	BLCA
TCGA-XF-A9SX-01A	977.305618	1911.628288	2888.933906	0.515633743	BLCA
TCGA-KQ-A41N-01A	-1236.937928	-731.9811143	-1968.919042	0.950494563	BLCA
TCGA-DK-A1AE-01A	-1228.793219	-360.8551495	-1589.648368	0.931731132	BLCA
TCGA-DK-A3WX-01A	118.4331072	1445.599725	1564.032832	0.671497061	BLCA
TCGA-DK-A3WW-01A	-432.6862283	1973.508733	1540.822505	0.674017775	BLCA
TCGA-XF-A9SK-01A	745.3824652	1242.283372	1987.665838	0.624149767	BLCA
TCGA-KQ-A41R-01A	-1303.467746	-347.8702949	-1651.338041	0.934981319	BLCA
TCGA-CF-A3MG-01A	-2140.713931	-594.6448192	-2735.35875	0.979371646	BLCA
TCGA-CU-A0YR-01A	132.0075462	1301.81023	1433.817777	0.685537193	BLCA
TCGA-UY-A78M-01A	-300.0331731	-233.2278456	-533.2610187	0.864465266	BLCA
TCGA-CF-A5UA-01A	-1544.770209	-217.3463773	-1762.116587	0.940625183	BLCA
TCGA-ZF-A9RN-01A	-1127.821778	1053.213116	-74.60866209	0.828688715	BLCA
TCGA-4Z-AA81-01A	-1264.405287	811.5273742	-452.8779132	0.858473803	BLCA
TCGA-E7-A8O8-01A	-1417.887012	-204.3057484	-1622.19276	0.933455307	BLCA
TCGA-BL-A0C8-01B	-903.6747447	-841.5494585	-1745.224203	0.939780597	BLCA
TCGA-GC-A3RB-01A	-1314.195031	-180.5458918	-1494.740923	0.926581741	BLCA
TCGA-BT-A20O-01A	1047.318383	3086.719049	4134.037432	0.351319796	BLCA
TCGA-G2-A2ES-01A	-27.31205718	862.0167249	834.7046677	0.746831157	BLCA
TCGA-DK-AA6P-01A	-1605.058766	-782.5937911	-2387.652557	0.967787408	BLCA
TCGA-FD-A43P-01A	-257.9183141	1960.049474	1702.13116	0.656338998	BLCA
TCGA-2F-A9KT-01A	-936.7744927	-92.60582769	-1029.38032	0.898749983	BLCA
TCGA-CF-A9FF-01A	-625.0827338	464.8707116	-160.2120222	0.835656187	BLCA
TCGA-UY-A9PA-01A	-1625.674649	831.079793	-794.5948557	0.883108239	BLCA
TCGA-E7-A7DU-01A	-1532.315734	-177.1801691	-1709.495903	0.937975225	BLCA
TCGA-2F-A9KW-01A	-18.8384465	357.6811088	338.8426623	0.793215189	BLCA
TCGA-4Z-AA87-01A	-806.4927108	704.3322544	-102.1604564	0.830945557	BLCA
TCGA-GU-A42Q-01A	-1423.698371	-512.0067655	-1935.705137	0.94896828	BLCA
TCGA-E7-A97P-01A	127.3256936	1733.078726	1860.40442	0.638635182	BLCA
TCGA-XF-AAMG-01A	-177.3437634	-12.64146633	-189.9852297	0.838048632	BLCA
TCGA-BT-A3PH-01A	-992.0957403	-376.7618328	-1368.857573	0.919474417	BLCA
TCGA-ZF-AA4R-01A	167.080833	-112.660019	54.42081405	0.817939798	BLCA
TCGA-ZF-AA5P-01A	732.77506	949.890898	1682.665958	0.658492026	BLCA
TCGA-DK-A3X2-01A	-1794.668944	-937.9025094	-2732.571453	0.97928889	BLCA
TCGA-YC-A8S6-01A	607.9747791	1324.761718	1932.736497	0.630429062	BLCA
TCGA-K4-A4AB-01B	162.1915024	553.2392624	715.4307648	0.758359178	BLCA
TCGA-GC-A3RC-01A	-398.1534219	1419.572435	1021.419014	0.728326594	BLCA
TCGA-BL-A0C8-01A	-521.6870615	-170.171479	-691.8585404	0.875932783	BLCA
TCGA-GU-AATP-01A	528.3657987	759.8071225	1288.172921	0.700944046	BLCA
TCGA-CF-A1HS-01A	-625.4822169	621.1737183	-4.308498574	0.822868912	BLCA
TCGA-ZF-AA4U-01A	-2233.306502	-270.4865621	-2503.793064	0.971938741	BLCA
TCGA-GV-A3QF-01A	-1693.489752	-428.6399445	-2122.129696	0.957242042	BLCA
TCGA-GC-A4ZW-01A	-1658.712849	-542.0209864	-2200.733835	0.960516108	BLCA
TCGA-ZF-A9RD-01A	-193.1219431	1848.440943	1655.319	0.661507762	BLCA
TCGA-GU-A766-01A	242.0117148	2421.334168	2663.345883	0.543718007	BLCA
TCGA-G2-A2EF-01A	-664.7713735	1658.843096	994.0717229	0.731071414	BLCA
TCGA-FD-A5BY-01A	-180.5409683	437.070439	256.5294707	0.800514719	BLCA
TCGA-CF-A8HX-01A	-1588.316397	-473.644692	-2061.961089	0.954649731	BLCA
TCGA-GV-A6ZA-01A	-1345.991525	400.9433698	-945.0481548	0.893253553	BLCA
TCGA-DK-A1A5-01A	334.5201739	384.8912731	719.411447	0.757978169	BLCA
TCGA-4Z-AA7N-01A	826.3027265	2591.454375	3417.757102	0.447637879	BLCA
TCGA-GC-A3RD-01A	-1158.047078	-101.318992	-1259.36607	0.9130372	BLCA
TCGA-G2-A3IE-01A	-1340.963133	-122.9585237	-1463.921657	0.924870852	BLCA
TCGA-FD-A5BZ-01A	1018.379863	157.7201338	1176.099997	0.712581793	BLCA
TCGA-BT-A3PJ-01A	-627.1228446	1041.807402	414.6845574	0.786387007	BLCA
TCGA-CU-A72E-01A	-148.2004634	294.7327628	146.5322995	0.810086647	BLCA
TCGA-ZF-A9RM-01A	-2485.342635	-853.2895098	-3338.632145	0.993404565	BLCA
TCGA-FD-A6TH-01A	32.64969874	157.0278269	189.6775257	0.806357195	BLCA
TCGA-GD-A3OS-01A	-395.6483281	-49.7914093	-445.4397374	0.857913334	BLCA
TCGA-DK-A3IS-01A	-1814.678395	-171.5906815	-1986.269076	0.95128287	BLCA
TCGA-K4-A3WS-01A	1127.380759	1241.772787	2369.153546	0.57944281	BLCA
TCGA-4Z-AA7R-01A	-948.6984666	-654.9032825	-1603.601749	0.932472977	BLCA
TCGA-DK-A6B1-01A	-1211.787409	-389.9045186	-1601.691928	0.93237167	BLCA
TCGA-GV-A3QI-01A	-1848.132014	-1152.820724	-3000.952738	0.986503281	BLCA
TCGA-DK-A6AW-01A	-1108.433714	-292.6406834	-1401.074397	0.921323357	BLCA
TCGA-BT-A20W-01A	-601.6584666	609.6192739	7.960807293	0.821844198	BLCA
TCGA-DK-A3IU-01A	917.3447091	2730.255263	3647.599972	0.417219598	BLCA
TCGA-GC-A3YS-01A	486.6939317	936.4636281	1423.15756	0.686675584	BLCA
TCGA-4Z-AA7Q-01A	-495.6058872	1804.001241	1308.395354	0.698823836	BLCA
TCGA-LT-A5Z6-01A	-1795.200406	74.91069341	-1720.289713	0.938523364	BLCA
TCGA-GC-A3I6-01A	-483.4137827	834.8073805	351.3935978	0.792091971	BLCA
TCGA-E7-A5KF-01A	-2385.057549	-526.1874086	-2911.244958	0.984261658	BLCA
TCGA-DK-A3IM-01A	-1737.415734	-639.7159835	-2377.131717	0.967397439	BLCA
TCGA-CF-A47X-01A	-1772.238698	-602.429051	-2374.667749	0.967305775	BLCA
TCGA-BT-A2LA-01A	-1390.282081	-1428.583494	-2818.865576	0.981774915	BLCA
TCGA-GV-A3QK-01B	-1237.470148	907.9643496	-329.5057985	0.849045903	BLCA
TCGA-FD-A6TD-01A	286.9479852	1631.53527	1918.483255	0.632051753	BLCA
TCGA-XF-AAMX-01A	-375.4714167	-239.5500486	-615.0214653	0.870435922	BLCA
TCGA-ZF-A9R5-01A	-1723.257126	-75.58010708	-1798.837233	0.942441185	BLCA
TCGA-XF-A8HC-01A	-2017.841905	-932.863745	-2950.70565	0.985268752	BLCA
TCGA-ZF-A9RF-01A	-738.4012967	1894.274953	1155.873657	0.714661662	BLCA
TCGA-H4-A2HO-01A	-793.7865291	550.6327543	-243.1537749	0.842281181	BLCA
TCGA-BT-A42E-01A	-496.3404666	1699.168843	1202.828377	0.70982369	BLCA
TCGA-FD-A5BU-01A	488.4587187	1313.445505	1801.904224	0.64521945	BLCA
TCGA-XF-A9T6-01A	-1195.756352	310.7902772	-884.9660744	0.889254097	BLCA
TCGA-ZF-AA4T-01A	-1758.122037	-371.2214845	-2129.343522	0.957547834	BLCA
TCGA-FD-A3B6-01A	-180.9400813	1718.702464	1537.762383	0.674349531	BLCA
TCGA-4Z-AA80-01A	-1708.051247	-462.8302352	-2170.881482	0.959287717	BLCA
TCGA-XF-A9SW-01A	1486.636561	1153.955792	2640.592353	0.546518086	BLCA
TCGA-E7-A5KE-01A	-2171.951926	-953.3807747	-3125.332701	0.989328216	BLCA
TCGA-DK-AA6S-01A	778.8189254	1141.691481	1920.510407	0.631821136	BLCA
TCGA-FD-A5BR-01A	-136.1488379	1052.958054	916.8092164	0.73876237	BLCA
TCGA-FD-A6TC-01A	296.622345	140.1385065	436.7608514	0.784381087	BLCA
TCGA-XF-AAN1-01A	-1453.787131	-126.4424771	-1580.229608	0.931228165	BLCA
TCGA-DK-A3IV-01A	-1488.325865	1268.091482	-220.2343832	0.84046293	BLCA
TCGA-PQ-A6FN-01A	-516.9392767	705.8637855	188.9245088	0.806422563	BLCA
TCGA-K4-A5RI-01A	-566.6917474	228.5565561	-338.1351912	0.849714441	BLCA
TCGA-ZF-A9R7-01A	-950.9743231	2017.51998	1066.545657	0.723771637	BLCA
TCGA-XF-A9SM-01A	666.2837713	2459.529958	3125.81373	0.485535777	BLCA
TCGA-FD-A6TE-01A	-1905.54039	-88.82990095	-1994.370291	0.95164884	BLCA
TCGA-XF-AAME-01A	1564.839997	2374.886717	3939.726714	0.377877683	BLCA
TCGA-BT-A42C-01A	-1729.015892	-438.7303018	-2167.746193	0.959157634	BLCA
TCGA-CF-A47Y-01A	-1624.682481	-376.2180074	-2000.900489	0.95194286	BLCA
TCGA-E7-A519-01A	-781.4306403	1313.263136	531.8324961	0.775648735	BLCA
TCGA-FD-A43Y-01A	77.85473503	805.9426994	883.7974344	0.742019553	BLCA
TCGA-BL-A5ZZ-01A	935.8300691	1253.648924	2189.478993	0.600734065	BLCA
TCGA-CF-A3MF-01A	-1290.978144	-264.8987072	-1555.876851	0.929919465	BLCA
TCGA-FD-A3B8-01A	1656.259737	2689.679696	4345.939433	0.322032554	BLCA
TCGA-BL-A13I-01B	1142.527302	2074.91088	3217.438181	0.473734522	BLCA
TCGA-DK-A1A7-01A	-1073.924651	58.2864381	-1015.638213	0.897863698	BLCA
TCGA-DK-A1A6-01A	-459.5208248	976.2492696	516.7284448	0.777046182	BLCA
TCGA-DK-A6B2-01A	627.6978741	1292.892551	1920.590425	0.631812032	BLCA
TCGA-DK-AA74-01A	1432.211827	2384.661889	3816.873716	0.394511654	BLCA
TCGA-ZF-AA4N-01A	-775.105755	768.4049005	-6.700854529	0.823068407	BLCA
TCGA-BT-A0YX-01A	-517.2287084	956.5060006	439.2772923	0.784151912	BLCA
TCGA-R3-A69X-01A	497.7439659	1287.808721	1785.552687	0.647051348	BLCA
TCGA-XF-AAMW-01A	-433.0662212	814.9107115	381.8444903	0.789355671	BLCA
TCGA-C4-A0EZ-01A	-1288.906617	-1110.194144	-2399.100761	0.96820913	BLCA
TCGA-E7-A678-01A	-1881.914924	18.39143344	-1863.52349	0.945573579	BLCA
TCGA-G2-A3IB-01A	-1436.34729	-218.6272533	-1654.974543	0.935170522	BLCA
TCGA-BL-A13J-01B	-202.0967854	96.49883962	-105.5979458	0.831226178	BLCA
TCGA-DK-A3IT-01A	-53.39548368	529.9266844	476.5312007	0.780746659	BLCA
TCGA-MV-A51V-01A	-1224.203169	-552.7977182	-1777.000887	0.941364576	BLCA
TCGA-UY-A78O-01A	-869.4537212	-27.2651679	-896.7188891	0.890041893	BLCA
TCGA-FD-A6TK-01A	904.7903485	1598.655698	2503.446046	0.563265265	BLCA
TCGA-4Z-AA83-01A	-833.7749983	469.5930936	-364.1819047	0.851724063	BLCA
