ID	TP53	TP63	TP73	Type	CancerType
TCGA-DX-AB2P-01	0.945002549	0.710958446	0.580436707	Tumor	SARC
TCGA-DX-AB2Q-01	0.943111121	0.405034892	0.946854664	Tumor	SARC
TCGA-DX-AB2S-01	0.936358044	0.615382239	0.974538917	Tumor	SARC
TCGA-DX-AB2T-01	0.932604066	0.333887211	0.376345228	Tumor	SARC
TCGA-DX-AB2V-01	0.923884513	0.79180573	0.339089797	Tumor	SARC
TCGA-DX-AB2W-01	0.91385207	0.217332915	0.948334871	Tumor	SARC
TCGA-DX-AB2X-01	0.947840904	0.787680355	0.978805457	Tumor	SARC
TCGA-DX-AB2Z-01	0.918780764	0.556679088	0.760283757	Tumor	SARC
TCGA-DX-AB30-01	0.86071456	0.727284705	0.367452595	Tumor	SARC
TCGA-DX-AB32-01	0.953894459	0.677880408	0.392530114	Tumor	SARC
TCGA-DX-AB35-01	0.947648983	0.266994199	0.973370214	Tumor	SARC
TCGA-DX-AB36-01	0.935769348	0.825785756	0.942929395	Tumor	SARC
TCGA-DX-AB37-01	0.941843289	0.313754891	0.966679999	Tumor	SARC
TCGA-DX-AB3A-01	0.912125334	0.804207843	0.932303665	Tumor	SARC
TCGA-DX-AB3B-01	0.912940244	0.109625879	0.196495461	Tumor	SARC
TCGA-DX-AB3C-01	0.661766694	0.360808995	0.032209585	Tumor	SARC
TCGA-FX-A2QS-01	0.949724269	0.772951689	0.940892387	Tumor	SARC
TCGA-FX-A3NJ-01	0.943154777	0.82923898	0.977896472	Tumor	SARC
TCGA-FX-A3NK-01	0.960063282	0.238652662	0.977514421	Tumor	SARC
TCGA-FX-A3RE-01	0.878004505	0.477375278	0.966281766	Tumor	SARC
TCGA-FX-A3TO-01	0.942628137	0.150685479	0.24359743	Tumor	SARC
TCGA-FX-A48G-01	0.884876341	0.278958913	0.974808723	Tumor	SARC
TCGA-FX-A48G-11	0.912236944	0.508917875	0.895395882	Normal	SARC
TCGA-FX-A76Y-01	0.930804396	0.884456928	0.857381898	Tumor	SARC
TCGA-FX-A8OO-01	0.927660453	0.100716784	0.286007205	Tumor	SARC
TCGA-HB-A2OT-01	0.613276531	0.454517425	0.46457976	Tumor	SARC
TCGA-HB-A3L4-01	0.87041935	0.178453008	0.06625132	Tumor	SARC
TCGA-HB-A3YV-01	0.935555723	0.884917483	0.982493798	Tumor	SARC
TCGA-HB-A43Z-01	0.855807867	0.91193456	0.419391351	Tumor	SARC
TCGA-HB-A5W3-01	0.935183445	0.516940386	0.343145198	Tumor	SARC
TCGA-HS-A5N7-01	0.954849921	0.778541111	0.140936422	Tumor	SARC
TCGA-HS-A5N8-01	0.759112586	0.626515197	0.690135884	Tumor	SARC
TCGA-HS-A5N9-01	0.958471935	0.893378086	0.536850528	Tumor	SARC
TCGA-HS-A5NA-01	0.953641824	0.878098687	0.964462143	Tumor	SARC
TCGA-IE-A3OV-01	0.934818313	0.867403405	0.69226028	Tumor	SARC
TCGA-IE-A4EH-01	0.886740495	0.922503712	0.984072686	Tumor	SARC
TCGA-IE-A4EI-01	0.958373858	0.282745492	0.983556666	Tumor	SARC
TCGA-IE-A4EJ-01	0.951041584	0.294935634	0.656953123	Tumor	SARC
TCGA-IE-A4EK-01	0.856631535	0.761150736	0.979392822	Tumor	SARC
TCGA-IE-A6BZ-01	0.912813348	0.057518171	0.972064361	Tumor	SARC
TCGA-IF-A3RQ-01	0.955288674	0.798210783	0.972456556	Tumor	SARC
TCGA-IF-A4AJ-01	0.953752851	0.398385729	0.360356579	Tumor	SARC
TCGA-IF-A4AJ-11	0.918574977	0.608807097	0.537903596	Normal	SARC
TCGA-IF-A4AK-01	0.958818611	0.467758972	0.308194879	Tumor	SARC
TCGA-IS-A3K6-01	0.948921668	0.880615993	0.514893531	Tumor	SARC
TCGA-IS-A3K7-01	0.946411135	0.219782246	0.944977291	Tumor	SARC
TCGA-IS-A3K8-01	0.928253686	0.626732924	0.972686203	Tumor	SARC
TCGA-IS-A3KA-01	0.952617764	0.199694971	0.825031909	Tumor	SARC
TCGA-IW-A3M4-01	0.867675161	0.781879835	0.974967639	Tumor	SARC
TCGA-IW-A3M5-01	0.843198779	0.351314974	0.741418671	Tumor	SARC
TCGA-IW-A3M6-01	0.94645457	0.458201143	0.971309755	Tumor	SARC
TCGA-JV-A5VE-01	0.9524787	0.860671186	0.339924363	Tumor	SARC
TCGA-JV-A5VF-01	0.944280763	0.082004439	0.477211851	Tumor	SARC
TCGA-JV-A75J-01	0.891206922	0.906742258	0.951150255	Tumor	SARC
TCGA-K1-A3PN-01	0.94273473	0.407728046	0.585816007	Tumor	SARC
TCGA-K1-A3PN-02	0.941668261	0.389439798	0.178232686	Tumor	SARC
TCGA-K1-A3PO-01	0.791650492	0.329580288	0.968679236	Tumor	SARC
TCGA-K1-A42W-01	0.957495482	0.782758792	0.424055679	Tumor	SARC
TCGA-K1-A42X-01	0.948895638	0.915022664	0.979221548	Tumor	SARC
TCGA-K1-A42X-02	0.921976597	0.927379922	0.978427851	Tumor	SARC
TCGA-K1-A42X-11	0.893607645	0.76623585	0.979416044	Normal	SARC
TCGA-K1-A6RT-01	0.908639643	0.474006233	0.968904602	Tumor	SARC
TCGA-K1-A6RU-01	0.947749515	0.624023373	0.507180427	Tumor	SARC
TCGA-K1-A6RV-01	0.929012472	0.710884556	0.356838481	Tumor	SARC
TCGA-KD-A5QS-01	0.923524939	0.146309335	0.444107116	Tumor	SARC
TCGA-KD-A5QT-01	0.940229559	0.947809688	0.095124499	Tumor	SARC
TCGA-KD-A5QU-01	0.927705923	0.924379139	0.787056546	Tumor	SARC
TCGA-KF-A41W-01	0.942991017	0.703732509	0.457610868	Tumor	SARC
TCGA-KF-A41W-11	0.86109387	0.65438422	0.98077467	Normal	SARC
TCGA-LI-A67I-01	0.932255251	0.116666269	0.271922127	Tumor	SARC
TCGA-LI-A9QH-01	0.933614824	0.058550815	0.211496971	Tumor	SARC
TCGA-MB-A5Y8-01	0.598894694	0.431621132	0.428039505	Tumor	SARC
TCGA-MB-A5Y9-01	0.925550626	0.530961064	0.946828069	Tumor	SARC
TCGA-MB-A5YA-01	0.952741908	0.665246533	0.978043756	Tumor	SARC
TCGA-MB-A8JK-01	0.952319449	0.204098881	0.351590698	Tumor	SARC
TCGA-MB-A8JL-01	0.902638567	0.786953448	0.939343878	Tumor	SARC
TCGA-MJ-A68H-01	0.913212677	0.84378733	0.610018798	Tumor	SARC
TCGA-MJ-A68J-01	0.666312003	0.827583305	0.974490941	Tumor	SARC
TCGA-MJ-A850-01	0.933950534	0.524520611	0.434148726	Tumor	SARC
TCGA-MO-A47P-01	0.936561303	0.568160279	0.981664742	Tumor	SARC
TCGA-MO-A47R-01	0.6888648	0.885881631	0.966097454	Tumor	SARC
TCGA-N1-A6IA-01	0.899587433	0.836153096	0.420496952	Tumor	SARC
TCGA-PC-A5DK-01	0.944518317	0.866979528	0.981680485	Tumor	SARC
TCGA-PC-A5DL-01	0.958018873	0.884525629	0.970025387	Tumor	SARC
TCGA-PC-A5DM-01	0.705439622	0.903295053	0.276484543	Tumor	SARC
TCGA-PC-A5DN-01	0.870637574	0.344703623	0.616423566	Tumor	SARC
TCGA-PC-A5DO-01	0.959241254	0.852515137	0.340396826	Tumor	SARC
TCGA-PC-A5DP-01	0.964240841	0.446408274	0.399853248	Tumor	SARC
TCGA-PT-A8TR-01	0.942478303	0.041372358	0.962483095	Tumor	SARC
TCGA-QC-A6FX-01	0.953937476	0.66902025	0.970701349	Tumor	SARC
TCGA-QC-A7B5-01	0.9372434	0.237169543	0.423733869	Tumor	SARC
TCGA-QC-AA9N-01	0.957525571	0.656808958	0.368803907	Tumor	SARC
TCGA-QQ-A5V2-01	0.946786366	0.295809387	0.965124578	Tumor	SARC
TCGA-QQ-A5V9-01	0.929290346	0.417771435	0.441027734	Tumor	SARC
TCGA-QQ-A5VA-01	0.934155413	0.384040245	0.963472831	Tumor	SARC
TCGA-QQ-A5VB-01	0.931837043	0.171151004	0.508862229	Tumor	SARC
TCGA-QQ-A5VC-01	0.262386638	0.096314093	0.250836081	Tumor	SARC
TCGA-QQ-A5VD-01	0.92135922	0.601151241	0.624185277	Tumor	SARC
TCGA-QQ-A8VB-01	0.946991136	0.031326189	0.921936717	Tumor	SARC
TCGA-QQ-A8VD-01	0.9163538	0.734631401	0.898284383	Tumor	SARC
TCGA-QQ-A8VF-01	0.952605338	0.171553147	0.968991625	Tumor	SARC
TCGA-QQ-A8VG-01	0.942790287	0.259358569	0.960277187	Tumor	SARC
TCGA-QQ-A8VH-01	0.940882182	0.776720944	0.121872766	Tumor	SARC
TCGA-RN-A68Q-01	0.917099235	0.126761823	0.974452209	Tumor	SARC
TCGA-RN-AAAQ-01	0.914649567	0.110585834	0.395971271	Tumor	SARC
TCGA-SG-A6Z4-01	0.922032458	0.208214296	0.247155242	Tumor	SARC
TCGA-SG-A6Z7-01	0.902295833	0.377614641	0.365281242	Tumor	SARC
TCGA-SG-A849-01	0.937587257	0.321257223	0.942679516	Tumor	SARC
TCGA-SI-A71O-01	0.914094839	0.176984281	0.30845804	Tumor	SARC
TCGA-SI-A71O-06	0.895857577	0.552605773	0.875464739	Tumor	SARC
TCGA-SI-A71P-01	0.946977353	0.165874716	0.440361403	Tumor	SARC
TCGA-SI-A71Q-01	0.780118507	0.321184357	0.876988788	Tumor	SARC
TCGA-SI-AA8B-01	0.928986403	0.851348969	0.173918405	Tumor	SARC
TCGA-SI-AA8C-01	0.880182737	0.57876779	0.955738767	Tumor	SARC
TCGA-UE-A6QT-01	0.917603386	0.514275521	0.975309425	Tumor	SARC
TCGA-UE-A6QU-01	0.934148395	0.567229671	0.701862456	Tumor	SARC
TCGA-VT-A80G-01	0.557485812	0.840314592	0.3497054	Tumor	SARC
TCGA-VT-A80J-01	0.941748151	0.436799345	0.950582518	Tumor	SARC
TCGA-VT-A80J-02	0.953564475	0.590883537	0.942580315	Tumor	SARC
TCGA-VT-AB3D-01	0.930577212	0.441926807	0.696755322	Tumor	SARC
TCGA-WK-A8XO-01	0.951809982	0.776455379	0.964138378	Tumor	SARC
TCGA-WK-A8XQ-01	0.852890651	0.873068594	0.96625863	Tumor	SARC
TCGA-WK-A8XS-01	0.899567652	0.184003935	0.134613021	Tumor	SARC
TCGA-WK-A8XT-01	0.871922341	0.551970124	0.038533329	Tumor	SARC
TCGA-WK-A8XX-01	0.936300295	0.889147435	0.661994107	Tumor	SARC
TCGA-WK-A8XY-01	0.931093572	0.491498018	0.950569097	Tumor	SARC
TCGA-WK-A8XZ-01	0.94926364	0.897286014	0.25513286	Tumor	SARC
TCGA-WK-A8Y0-01	0.944175853	0.183655999	0.907820097	Tumor	SARC
TCGA-WP-A9GB-01	0.904402171	0.944526094	0.594564736	Tumor	SARC
TCGA-X2-A95T-01	0.929762039	0.918938191	0.101963894	Tumor	SARC
TCGA-X6-A7W8-01	0.953542649	0.166783408	0.332550195	Tumor	SARC
TCGA-X6-A7WA-01	0.92262975	0.359578017	0.43716297	Tumor	SARC
TCGA-X6-A7WB-01	0.951658225	0.867213558	0.098933846	Tumor	SARC
TCGA-X6-A7WC-01	0.936562788	0.534243933	0.31038226	Tumor	SARC
TCGA-X6-A7WD-01	0.935387917	0.045648792	0.898304357	Tumor	SARC
TCGA-X6-A8C2-01	0.912213443	0.212242278	0.231118486	Tumor	SARC
TCGA-X6-A8C3-01	0.945584836	0.268159052	0.585491744	Tumor	SARC
TCGA-X6-A8C4-01	0.635634792	0.176290392	0.193141037	Tumor	SARC
TCGA-X6-A8C5-01	0.936544543	0.880184746	0.970184934	Tumor	SARC
TCGA-X6-A8C6-01	0.543960512	0.537090155	0.960867323	Tumor	SARC
TCGA-X6-A8C7-01	0.902880388	0.45131366	0.267856894	Tumor	SARC
TCGA-X9-A971-01	0.886712903	0.125580522	0.148433424	Tumor	SARC
TCGA-X9-A973-01	0.938175086	0.318244693	0.979055391	Tumor	SARC
TCGA-Z4-A8JB-01	0.932124538	0.730861876	0.878373342	Tumor	SARC
TCGA-Z4-A9VC-01	0.929529092	0.796999283	0.377331742	Tumor	SARC
TCGA-Z4-AAPF-01	0.863720845	0.136625217	0.223905595	Tumor	SARC
TCGA-Z4-AAPG-01	0.95602709	0.16051901	0.6394	Tumor	SARC
TCGA-07-0227-2022	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-124	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-217	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-317	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-416	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-514	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-07-0227-20-613	0.027314087	0.626371508	0.985546165	Normal	SKCM
TCGA-3N-A9WB-06	0.039220525	0.906224645	0.84789697	Tumor	SKCM
TCGA-3N-A9WC-06	0.02707636	0.867592113	0.793130157	Tumor	SKCM
TCGA-3N-A9WD-06	0.039456965	0.288171997	0.773646637	Tumor	SKCM
TCGA-AV-A03D-2017	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-126	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-214	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-312	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-49	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-57	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-64	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-73	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-83	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-AV-A03D-20-93	0.035303051	0.722336061	0.987301097	Normal	SKCM
TCGA-BF-A1PU-01	0.039570109	0.898494465	0.709860205	Tumor	SKCM
TCGA-BF-A1PV-01	0.030923512	0.624782055	0.958147357	Tumor	SKCM
TCGA-BF-A1PX-01	0.03818783	0.667374502	0.620387103	Tumor	SKCM
TCGA-BF-A1PZ-01	0.025213995	0.877969334	0.916739489	Tumor	SKCM
TCGA-BF-A1Q0-01	0.06168798	0.45248104	0.73072079	Tumor	SKCM
TCGA-BF-A3DJ-01	0.047065406	0.467456605	0.75952794	Tumor	SKCM
TCGA-BF-A3DL-01	0.026591825	0.447627395	0.767116427	Tumor	SKCM
TCGA-BF-A3DM-01	0.037093495	0.867930916	0.752397269	Tumor	SKCM
TCGA-BF-A3DN-01	0.054619631	0.130466706	0.734343202	Tumor	SKCM
TCGA-BF-A5EO-01	0.02022141	0.33775094	0.78557391	Tumor	SKCM
TCGA-BF-A5EP-01	0.023044334	0.171097071	0.799467301	Tumor	SKCM
TCGA-BF-A5EQ-01	0.015351573	0.456501241	0.783926832	Tumor	SKCM
TCGA-BF-A5ER-01	0.017610054	0.172044095	0.715557288	Tumor	SKCM
TCGA-BF-A5ES-01	0.016735788	0.372327916	0.796061041	Tumor	SKCM
TCGA-BF-A9VF-01	0.033236764	0.824670031	0.93784189	Tumor	SKCM
TCGA-BF-AAOU-01	0.028091175	0.751292734	0.673550194	Tumor	SKCM
TCGA-BF-AAOX-01	0.029628949	0.320282473	0.81066404	Tumor	SKCM
TCGA-BF-AAP0-06	0.01839682	0.5791064	0.700726654	Tumor	SKCM
TCGA-BF-AAP1-01	0.022801326	0.873562227	0.843000287	Tumor	SKCM
TCGA-BF-AAP2-01	0.018861164	0.505908734	0.931235077	Tumor	SKCM
TCGA-BF-AAP4-01	0.028399993	0.660518824	0.75603192	Tumor	SKCM
TCGA-BF-AAP6-01	0.031158648	0.172981716	0.812864579	Tumor	SKCM
TCGA-BF-AAP7-01	0.019058851	0.619607125	0.616851482	Tumor	SKCM
TCGA-BF-AAP8-01	0.037183871	0.506068749	0.799379633	Tumor	SKCM
TCGA-D3-A1Q1-06	0.039672785	0.900766716	0.140262783	Tumor	SKCM
TCGA-D3-A1Q3-06	0.023855527	0.871047201	0.730600021	Tumor	SKCM
TCGA-D3-A1Q4-06	0.043613838	0.613402669	0.614048656	Tumor	SKCM
TCGA-D3-A1Q5-06	0.024790138	0.314507849	0.872029044	Tumor	SKCM
TCGA-D3-A1Q6-06	0.040921758	0.631737948	0.783123348	Tumor	SKCM
TCGA-D3-A1Q7-06	0.070870396	0.691559222	0.658409525	Tumor	SKCM
TCGA-D3-A1Q8-06	0.029286862	0.322589645	0.770679514	Tumor	SKCM
TCGA-D3-A1Q9-06	0.048166537	0.171413439	0.247993916	Tumor	SKCM
TCGA-D3-A1QA-06	0.031934237	0.248363074	0.733781701	Tumor	SKCM
TCGA-D3-A1QA-07	0.037658286	0.794468373	0.732290688	Tumor	SKCM
TCGA-D3-A1QB-06	0.032058203	0.746814383	0.732068849	Tumor	SKCM
TCGA-D3-A2J6-06	0.033008271	0.723329131	0.793421804	Tumor	SKCM
TCGA-D3-A2J7-06	0.04048227	0.472383958	0.67012104	Tumor	SKCM
TCGA-D3-A2J8-06	0.041380492	0.645077982	0.643050012	Tumor	SKCM
TCGA-D3-A2J9-06	0.059337178	0.700587582	0.718785295	Tumor	SKCM
TCGA-D3-A2JA-06	0.039524655	0.712520734	0.741734606	Tumor	SKCM
TCGA-D3-A2JB-06	0.031453261	0.81342949	0.588415093	Tumor	SKCM
TCGA-D3-A2JC-06	0.019610185	0.855385482	0.835635615	Tumor	SKCM
TCGA-D3-A2JD-06	0.063194284	0.443354191	0.717620362	Tumor	SKCM
TCGA-D3-A2JE-06	0.038660897	0.153511207	0.913343257	Tumor	SKCM
TCGA-D3-A2JF-06	0.038108656	0.526762843	0.808112271	Tumor	SKCM
TCGA-D3-A2JG-06	0.045194323	0.44983652	0.881194953	Tumor	SKCM
TCGA-D3-A2JH-06	0.050739662	0.676924574	0.578284466	Tumor	SKCM
TCGA-D3-A2JK-06	0.039690885	0.253895824	0.743948373	Tumor	SKCM
TCGA-D3-A2JL-06	0.040758069	0.376289136	0.838070736	Tumor	SKCM
TCGA-D3-A2JN-06	0.037098356	0.737608664	0.721876461	Tumor	SKCM
TCGA-D3-A2JO-06	0.026398157	0.331853012	0.755682874	Tumor	SKCM
TCGA-D3-A2JP-06	0.028341311	0.658951024	0.847034379	Tumor	SKCM
TCGA-D3-A3BZ-06	0.050789543	0.497149444	0.597028989	Tumor	SKCM
TCGA-D3-A3C1-06	0.037067981	0.317256229	0.857159789	Tumor	SKCM
TCGA-D3-A3C3-06	0.059736928	0.322364268	0.544414885	Tumor	SKCM
TCGA-D3-A3C6-06	0.031663728	0.513567622	0.813323149	Tumor	SKCM
TCGA-D3-A3C7-06	0.028440518	0.81349513	0.899146207	Tumor	SKCM
TCGA-D3-A3C8-06	0.022179032	0.788551303	0.716728985	Tumor	SKCM
TCGA-D3-A3CB-06	0.02593781	0.745317267	0.621156026	Tumor	SKCM
TCGA-D3-A3CC-06	0.042482515	0.642684987	0.757401177	Tumor	SKCM
TCGA-D3-A3CE-06	0.052137802	0.443314527	0.838171323	Tumor	SKCM
TCGA-D3-A3CF-06	0.034159241	0.57958146	0.840783296	Tumor	SKCM
TCGA-D3-A3ML-06	0.095620876	0.906283832	0.94902291	Tumor	SKCM
TCGA-D3-A3MO-06	0.048675502	0.8440623	0.931965145	Tumor	SKCM
TCGA-D3-A3MR-06	0.100268492	0.42859056	0.661286092	Tumor	SKCM
TCGA-D3-A3MU-06	0.047759175	0.817874629	0.811195174	Tumor	SKCM
TCGA-D3-A3MV-06	0.050706172	0.683029435	0.662249906	Tumor	SKCM
TCGA-D3-A51E-06	0.048563431	0.272467912	0.830969674	Tumor	SKCM
TCGA-D3-A51F-06	0.03273882	0.585171535	0.575360575	Tumor	SKCM
TCGA-D3-A51G-06	0.026626351	0.694574519	0.826955754	Tumor	SKCM
TCGA-D3-A51H-06	0.024898129	0.713385941	0.617394158	Tumor	SKCM
TCGA-D3-A51J-06	0.028143565	0.475712402	0.644064384	Tumor	SKCM
TCGA-D3-A51K-06	0.023359677	0.894801301	0.919040818	Tumor	SKCM
TCGA-D3-A51N-06	0.019779385	0.497062966	0.693836304	Tumor	SKCM
TCGA-D3-A51R-06	0.019767401	0.099427591	0.860949205	Tumor	SKCM
TCGA-D3-A51T-06	0.018973494	0.603895702	0.677154804	Tumor	SKCM
TCGA-D3-A5GL-06	0.020320877	0.091552535	0.827630252	Tumor	SKCM
TCGA-D3-A5GN-06	0.020763349	0.557411012	0.770414996	Tumor	SKCM
TCGA-D3-A5GO-06	0.020999801	0.590390757	0.68534728	Tumor	SKCM
TCGA-D3-A5GR-06	0.019947656	0.798406478	0.729550345	Tumor	SKCM
TCGA-D3-A5GS-06	0.01610127	0.164249023	0.867879793	Tumor	SKCM
TCGA-D3-A5GT-01	0.037943602	0.531271703	0.82769011	Tumor	SKCM
TCGA-D3-A5GU-06	0.015369853	0.837808742	0.849452571	Tumor	SKCM
TCGA-D3-A8GB-06	0.02158516	0.63470338	0.676441402	Tumor	SKCM
TCGA-D3-A8GC-06	0.04003295	0.86260189	0.87304587	Tumor	SKCM
TCGA-D3-A8GD-06	0.039052772	0.425650973	0.777714783	Tumor	SKCM
TCGA-D3-A8GE-06	0.031032044	0.348643847	0.296371794	Tumor	SKCM
TCGA-D3-A8GI-06	0.450710362	0.649492529	0.826773486	Tumor	SKCM
TCGA-D3-A8GJ-06	0.035092952	0.553660138	0.699610597	Tumor	SKCM
TCGA-D3-A8GK-06	0.100202714	0.861479326	0.852294609	Tumor	SKCM
TCGA-D3-A8GL-06	0.024389482	0.903091801	0.799931291	Tumor	SKCM
TCGA-D3-A8GM-06	0.02642558	0.292186392	0.79223268	Tumor	SKCM
TCGA-D3-A8GN-06	0.03900864	0.448003224	0.677190855	Tumor	SKCM
TCGA-D3-A8GO-06	0.029372734	0.763441666	0.725571053	Tumor	SKCM
TCGA-D3-A8GP-06	0.05045966	0.699678716	0.958587505	Tumor	SKCM
TCGA-D3-A8GQ-06	0.022210622	0.615214493	0.781741993	Tumor	SKCM
TCGA-D3-A8GR-06	0.023231798	0.276953587	0.828847077	Tumor	SKCM
TCGA-D3-A8GS-06	0.037240478	0.741537397	0.791962971	Tumor	SKCM
TCGA-D3-A8GV-06	0.031112566	0.085369389	0.872104759	Tumor	SKCM
TCGA-D9-A148-06	0.02902183	0.17578215	0.23541091	Tumor	SKCM
TCGA-D9-A149-06	0.036928979	0.839528906	0.783700883	Tumor	SKCM
TCGA-D9-A1JW-06	0.01711504	0.862013232	0.806570512	Tumor	SKCM
TCGA-D9-A1JX-06	0.022764482	0.15546194	0.851528447	Tumor	SKCM
TCGA-D9-A1X3-06	0.05199821	0.915639447	0.045944867	Tumor	SKCM
TCGA-D9-A3Z1-06	0.030545105	0.474708291	0.710892355	Tumor	SKCM
TCGA-D9-A3Z3-06	0.020315566	0.548373184	0.764539337	Tumor	SKCM
TCGA-D9-A3Z4-01	0.021551379	0.921500775	0.779760723	Tumor	SKCM
TCGA-D9-A4Z2-01	0.019083474	0.310062004	0.793466836	Tumor	SKCM
TCGA-D9-A4Z3-01	0.022288954	0.424450745	0.831902414	Tumor	SKCM
TCGA-D9-A4Z5-01	0.025488596	0.57251969	0.949385446	Tumor	SKCM
TCGA-D9-A4Z6-06	0.020030384	0.237884568	0.775340908	Tumor	SKCM
TCGA-D9-A6E9-06	0.027210861	0.72868582	0.755052507	Tumor	SKCM
TCGA-D9-A6EA-06	0.037793165	0.800972751	0.94277177	Tumor	SKCM
TCGA-D9-A6EC-06	0.053358237	0.556481922	0.924666666	Tumor	SKCM
TCGA-D9-A6EG-06	0.020584777	0.140777525	0.824586169	Tumor	SKCM
TCGA-DA-A1HV-06	0.041114891	0.792667971	0.875952479	Tumor	SKCM
TCGA-DA-A1HW-06	0.041376358	0.686757133	0.864761004	Tumor	SKCM
TCGA-DA-A1HY-06	0.022859164	0.339184311	0.424577948	Tumor	SKCM
TCGA-DA-A1I0-06	0.039836801	0.264561692	0.730740942	Tumor	SKCM
TCGA-DA-A1I1-06	0.027350344	0.384191157	0.518435717	Tumor	SKCM
TCGA-DA-A1I2-06	0.04744968	0.15912979	0.811841671	Tumor	SKCM
TCGA-DA-A1I4-06	0.028847749	0.704246922	0.720389566	Tumor	SKCM
TCGA-DA-A1I5-06	0.024460757	0.448548156	0.70612616	Tumor	SKCM
TCGA-DA-A1I7-06	0.084920283	0.586703425	0.680779626	Tumor	SKCM
TCGA-DA-A1I8-06	0.037190126	0.865456586	0.878309645	Tumor	SKCM
TCGA-DA-A1IA-06	0.045085906	0.895821927	0.965829165	Tumor	SKCM
TCGA-DA-A1IB-06	0.034053049	0.724793058	0.782657139	Tumor	SKCM
TCGA-DA-A1IC-06	0.078425241	0.201893847	0.729034056	Tumor	SKCM
TCGA-DA-A3F2-06	0.051409839	0.513914595	0.468195874	Tumor	SKCM
TCGA-DA-A3F3-06	0.026928384	0.908282099	0.925388591	Tumor	SKCM
TCGA-DA-A3F5-06	0.075720085	0.640932644	0.732668215	Tumor	SKCM
TCGA-DA-A3F8-06	0.062998722	0.443534185	0.674962794	Tumor	SKCM
TCGA-DA-A95V-06	0.04519956	0.855675766	0.8255325	Tumor	SKCM
TCGA-DA-A95W-06	0.037804487	0.295352859	0.825866463	Tumor	SKCM
TCGA-DA-A95X-06	0.026739251	0.227006756	0.84319653	Tumor	SKCM
TCGA-DA-A95Y-06	0.063928431	0.141179813	0.939046232	Tumor	SKCM
TCGA-DA-A95Z-06	0.03054027	0.827221381	0.925415225	Tumor	SKCM
TCGA-DA-A960-01	0.020996901	0.086839839	0.835326786	Tumor	SKCM
TCGA-EB-A1NK-01	0.044667661	0.125132124	0.670341175	Tumor	SKCM
TCGA-EB-A24C-01	0.025093955	0.859549818	0.78315078	Tumor	SKCM
TCGA-EB-A24D-01	0.028824142	0.898294626	0.810954837	Tumor	SKCM
TCGA-EB-A299-01	0.053664676	0.480014214	0.747656559	Tumor	SKCM
TCGA-EB-A3HV-01	0.033233252	0.140813668	0.786894399	Tumor	SKCM
TCGA-EB-A3XB-01	0.023170109	0.221297014	0.780857087	Tumor	SKCM
TCGA-EB-A3XC-01	0.018512449	0.183669094	0.852940247	Tumor	SKCM
TCGA-EB-A3XD-01	0.022801255	0.483686953	0.648327775	Tumor	SKCM
TCGA-EB-A3XE-01	0.018860728	0.684248421	0.754582879	Tumor	SKCM
TCGA-EB-A3XF-01	0.022108232	0.169610748	0.832187975	Tumor	SKCM
TCGA-EB-A3Y6-01	0.019759401	0.589422572	0.72597336	Tumor	SKCM
TCGA-EB-A3Y7-01	0.023498184	0.160859123	0.788070229	Tumor	SKCM
TCGA-EB-A41A-01	0.025485972	0.908775509	0.909914932	Tumor	SKCM
TCGA-EB-A41B-01	0.019883692	0.886290325	0.887283976	Tumor	SKCM
TCGA-EB-A42Y-01	0.026555077	0.092745522	0.908760048	Tumor	SKCM
TCGA-EB-A42Z-01	0.025684309	0.100692087	0.729242265	Tumor	SKCM
TCGA-EB-A430-01	0.025114721	0.188248269	0.367974401	Tumor	SKCM
TCGA-EB-A431-01	0.021757221	0.241941562	0.317585074	Tumor	SKCM
TCGA-EB-A44N-01	0.028340361	0.480756686	0.629341504	Tumor	SKCM
TCGA-EB-A44O-01	0.017821332	0.510787833	0.788951536	Tumor	SKCM
TCGA-EB-A44P-01	0.018837595	0.145465682	0.785471658	Tumor	SKCM
TCGA-EB-A44Q-06	0.026864227	0.867217823	0.811397679	Tumor	SKCM
TCGA-EB-A44R-06	0.061318377	0.859142668	0.696425518	Tumor	SKCM
TCGA-EB-A4IQ-01	0.018959647	0.26000089	0.710273177	Tumor	SKCM
